candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds,removed_rows
stage3_738,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.784375,5.923,0
stage3_739,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.76625,5.077,0
stage3_740,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.811875,6.248,0
stage3_741,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.805,5.238,0
stage3_742,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,4.0,0.03,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7825,6.067,0
stage3_743,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,4.0,0.04,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.766875,5.19,0
stage3_744,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,6.0,0.01,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81125,6.342,0
stage3_745,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,6.0,0.02,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.800625,5.171,0
stage3_746,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,6.0,0.03,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.783125,5.935,0
stage3_747,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,6.0,0.04,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7675,5.282,0
stage3_748,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,8.0,0.01,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.811875,5.346,0
stage3_749,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,8.0,0.02,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8,6.216,0
stage3_750,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,8.0,0.03,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78375,5.302,0
stage3_751,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",none,quantile_normal,112,8.0,0.04,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 112, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.768125,5.864,0
stage3_752,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,3.0,0.01,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.816875,5.993,0
stage3_753,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,3.0,0.02,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8025,6.389,0
stage3_754,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.779375,5.512,0
stage3_755,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.766875,6.254,0
stage3_756,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.819375,5.847,0
stage3_757,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.805625,6.458,0
stage3_758,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,4.0,0.03,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.779375,5.572,0
stage3_759,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,4.0,0.04,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7675,6.324,0
stage3_760,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,6.0,0.01,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.813125,5.831,0
stage3_761,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,6.0,0.02,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.79875,6.453,0
stage3_762,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,6.0,0.03,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.78,5.696,0
stage3_763,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,6.0,0.04,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.769375,6.45,0
stage3_764,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,8.0,0.01,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81125,5.852,0
stage3_765,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,8.0,0.02,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.79875,6.477,0
stage3_766,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,8.0,0.03,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.779375,5.518,0
stage3_767,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",none,quantile_normal,120,8.0,0.04,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77,6.454,0
stage3_768,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,3.0,0.01,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81625,5.648,0
stage3_769,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,3.0,0.02,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8,6.458,0
stage3_770,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.778125,5.431,0
stage3_771,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.768125,6.504,0
stage3_772,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81375,5.751,0
stage3_773,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.79875,6.563,0
stage3_774,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,4.0,0.03,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.775625,5.447,0
stage3_775,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,4.0,0.04,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.769375,6.143,0
stage3_776,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,6.0,0.01,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.814375,5.806,0
stage3_777,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,6.0,0.02,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.799375,6.033,0
stage3_778,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,6.0,0.03,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7775,5.754,0
stage3_779,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,6.0,0.04,"{""clean__method"": ""none"", ""model__C"": 6.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.769375,5.593,0
stage3_780,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,8.0,0.01,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.813125,6.641,0
stage3_781,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,8.0,0.02,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.796875,5.457,0
stage3_782,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,8.0,0.03,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.03, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77875,6.324,0
stage3_783,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",none,quantile_normal,128,8.0,0.04,"{""clean__method"": ""none"", ""model__C"": 8.0, ""model__gamma"": 0.04, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77,5.389,0
stage3_784,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,3.0,0.01,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.815625,7.726,0
stage3_785,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,3.0,0.02,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.795625,7.936,0
stage3_786,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,3.0,0.03,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.03, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77625,6.709,0
stage3_787,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,3.0,0.04,"{""clean__method"": ""none"", ""model__C"": 3.0, ""model__gamma"": 0.04, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.76875,7.527,0
stage3_788,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,4.0,0.01,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.01, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81125,6.903,0
stage3_789,stage3_seed_0,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",none,quantile_normal,136,4.0,0.02,"{""clean__method"": ""none"", ""model__C"": 4.0, ""model__gamma"": 0.02, ""pca__n_components"": 136, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.799375,7.599,0
